transaction_month,dataset_period,marketplace,channel,public_product_id,brand_group,category_group,subcategory_group,product_group,fulfillment_type,state_group,origin_country_group,imported_flag,listing_price_band,inventory_band,margin_band_public,channel_margin_band_public,profitability_band_public,transaction_type_group,sales_index,units_index,fee_pct_of_gross,refund_pct_of_gross,promotion_pct_of_gross,net_to_gross_pct,margin_index,estimated_profitability_index,margin_risk_score,margin_risk_band,revenue_quality_score,revenue_quality_band,recommended_action,action_priority,action_reason,mapping_status
2026-06,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Service Fee,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-06,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Service Fee,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-06,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Service Fee,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-06,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Service Fee,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-06,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Service Fee,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-06,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Service Fee,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-06,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Service Fee,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-06,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Service Fee,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-06,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Shipping Service,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-06,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Shipping Service,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-06,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Shipping Service,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-06,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Shipping Service,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-06,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Shipping Service,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-06,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Shipping Service,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-06,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Shipping Service,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-06,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Shipping Service,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-06,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Shipping Service,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-06,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Shipping Service,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-06,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Shipping Service,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-06,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Shipping Service,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-06,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Shipping Service,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-06,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Shipping Service,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-06,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Shipping Service,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-06,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Shipping Service,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-06,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Shipping Service,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-06,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Shipping Service,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-06,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Shipping Service,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-06,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Shipping Service,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-06,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Shipping Service,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-06,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Shipping Service,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-06,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Shipping Service,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-06,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Shipping Service,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-06,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Shipping Service,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-06,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Shipping Service,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-06,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Shipping Service,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-06,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Shipping Service,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-06,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Shipping Service,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-06,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Shipping Service,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-06,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Shipping Service,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-06,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Shipping Service,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-06,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Shipping Service,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-06,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Shipping Service,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-06,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Shipping Service,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-06,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Shipping Service,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-06,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Shipping Service,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-06,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Shipping Service,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-06,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Shipping Service,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-06,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Shipping Service,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-06,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Shipping Service,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-06,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Transfer,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-06,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Transfer,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-06,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Transfer,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-06,12m,Flipkart,Flipkart,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,Merchant Fulfilled,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Adjustment,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-06,12m,Flipkart,Flipkart,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,Merchant Fulfilled,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Adjustment,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-06,12m,Flipkart,Flipkart,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,Merchant Fulfilled,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Adjustment,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-06,12m,Flipkart,Flipkart,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,Merchant Fulfilled,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Adjustment,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-06,12m,Flipkart,Flipkart,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,Merchant Fulfilled,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Adjustment,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-06,12m,Flipkart,Flipkart,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,Merchant Fulfilled,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Fba Inventory Fee,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-06,12m,Flipkart,Marketplace,P0168,Colgate,Oral Care,Toothpaste,Toothpaste,Merchant Fulfilled,Haryana,Imported / Other,Unknown,500-999,Low / 3-5,Unmapped,Unmapped,Unmapped,Order,30.8,33.3,12.0,0.0,8.0,95.7,26.1,66.4,5.4,Low Risk,90.9,Strong,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2026-06,12m,Flipkart,Marketplace,P0566,Pantene,Hair Care,Shampoo,Shampoo,Merchant Fulfilled,Madhya Pradesh,Imported / Other,Unknown,500-999,Very Low / 1-2,Unmapped,Unmapped,Unmapped,Order,54.6,66.7,15.3,0.0,0.0,102.4,49.0,78.0,5.4,Low Risk,97.8,Strong,Restock Review,High,High indexed unit movement with low inventory or restock priority.,Unmapped
2026-06,12m,Flipkart,Marketplace,P0906,SHIVAMAX,Hair Care,Conditioner / Treatment / Mask,Hair Conditioner & Treatment,Merchant Fulfilled,Maharashtra,Imported / Other,Unknown,500-999,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,28.0,33.3,14.2,0.0,0.0,96.2,25.5,66.6,5.0,Low Risk,91.9,Strong,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2026-06,12m,Flipkart,Marketplace,P0554,Oral-B,Oral Care,Dental Floss,Dental Floss,Merchant Fulfilled,Haryana,Imported / Other,Unknown,500-999,Low / 3-5,Unmapped,Unmapped,Unmapped,Order,31.8,33.3,13.8,0.0,8.0,82.9,26.3,61.2,6.0,Low Risk,77.6,Healthy,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2026-06,12m,Flipkart,Marketplace,P0797,Sensodyne,Oral Care,Toothpaste,Toothpaste,Merchant Fulfilled,Uttar Pradesh,Imported / Other,Unknown,500-999,Low / 3-5,Unmapped,Unmapped,Unmapped,Order,29.8,33.3,17.2,0.0,8.0,87.6,23.6,61.4,7.2,Low Risk,81.2,Strong,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2026-06,12m,Flipkart,Marketplace,P0573,Pantene,Hair Care,Shampoo,Shampoo,Merchant Fulfilled,Karnataka,Imported / Other,Unknown,500-999,Very Low / 1-2,Unmapped,Unmapped,Unmapped,Order,61.5,66.7,13.4,0.0,10.0,88.2,49.9,72.6,6.2,Low Risk,82.7,Strong,Restock Review,High,High indexed unit movement with low inventory or restock priority.,Unmapped
2026-06,12m,Flipkart,Marketplace,P1042,Sunsilk,Hair Care,Conditioner / Treatment / Mask,Hair Conditioner & Treatment,Merchant Fulfilled,Tamil Nadu,Imported / Other,Unknown,500-999,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,31.9,33.3,17.6,0.0,0.0,87.0,27.8,63.4,6.2,Low Risk,81.7,Strong,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2026-06,12m,Flipkart,Marketplace,P0554,Oral-B,Oral Care,Dental Floss,Dental Floss,Merchant Fulfilled,Kerala,Imported / Other,Unknown,500-999,Low / 3-5,Unmapped,Unmapped,Unmapped,Order,32.5,33.3,13.1,0.0,0.0,99.1,29.9,69.7,4.6,Low Risk,95.2,Strong,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2026-06,12m,Flipkart,Marketplace,P0705,Protex,Body Care,General / Uncategorized,General Product,Merchant Fulfilled,Delhi,Imported / Other,Unknown,<500,Very Low / 1-2,Unmapped,Unmapped,Unmapped,Order,14.2,33.3,15.1,0.0,0.0,108.0,12.8,64.1,5.3,Low Risk,100.0,Strong,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2026-06,12m,Flipkart,Marketplace,P0082,Biore,Skin Care,Sunscreen,Sunscreen,Merchant Fulfilled,Tamil Nadu,Imported / Other,Unknown,500-999,Very High / 51+,Unmapped,Unmapped,Unmapped,Order,22.7,33.3,13.2,0.0,8.0,97.7,18.9,64.2,5.8,Low Risk,92.5,Strong,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2026-06,12m,Flipkart,Marketplace,P0178,Colgate,Oral Care,Toothpaste,Toothpaste,Merchant Fulfilled,Telangana,Imported / Other,Unknown,500-999,Low / 3-5,Unmapped,Unmapped,Unmapped,Order,18.7,33.3,15.2,0.0,5.0,97.4,15.8,62.7,6.1,Low Risk,92.1,Strong,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
